410015,{"name":"Engrave Chest - Seal of Martyrdom","icon":"inv_misc_desecrated_leatherchest","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=410015/engrave-chest-seal-of-martyrdom\"><b class=\"whtt-name\">Engrave Chest - Seal of Martyrdom</b></a><br />3 sec cast<div class=\"wowhead-tooltip-requirements\">Requires Paladin</div><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><span class=\"wowhead-tooltip-requirements\">Requires Chest, Chest</span><div class=\"q\">Engrave your chest with the Seal of Martyrdom rune:<br /><br /><span class=\"tooltip-inside-icon\" style=\"background-image: url(//wow.zamimg.com/images/wow/icons/small/spell_holy_sealofblood.jpg)\"></span><br /><a href=\"/classic/spell=407798/seal-of-martyrdom\" target=\"_blank\">Fills you with holy spirit for 30 sec, causing each of your melee attacks to deal 50% weapon damage to your target, but you lose health equal to 10% of the damage inflicted. While this seal is active, your party and raid members within 40 yards each gain mana equal to 20% of damage you take from this seal.<br /><br />Unleashing this Seal's energy will judge an enemy, instantly causing 85% weapon damage at the cost of health equal to 10% of the damage inflicted.<br /><br />This ability's Seal and Judgement benefit from talents and effects that modify the Seal or Judgement of Seal of Righteousness.</a></div></td></tr></table>","tooltip2":"","buff":"","quality":-1,"spells":{},"buffspells":{},"completion_category":"7"}
410021,{"name":"Engrave Chest - Wild Strikes","icon":"inv_chest_cloth_45","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=410021/engrave-chest-wild-strikes\"><b class=\"whtt-name\">Engrave Chest - Wild Strikes</b></a><br />3 sec cast<div class=\"wowhead-tooltip-requirements\">Requires Druid</div><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><span class=\"wowhead-tooltip-requirements\">Requires Chest, Chest</span><div class=\"q\">Engrave your chest or robe with the Wild Strikes rune:<br /><br /><span class=\"tooltip-inside-icon\" style=\"background-image: url(//wow.zamimg.com/images/wow/icons/small/ability_druid_swipe.jpg)\"></span><br /><a href=\"/classic/spell=407977/wild-strikes\" target=\"_blank\">While you are in Cat Form, Bear Form, or Dire Bear Form, party members within 20 yards gain increased combat ferocity. &nbsp;Each melee hit has a 20% chance of granting the attacker an extra attack with 20% additional Attack Power. No effect if the party member is already benefitting from Windfury Totem.</a></div></td></tr></table>","tooltip2":"","buff":"","quality":-1,"spells":{},"buffspells":{},"completion_category":"7"}
410023,{"name":"Engrave Pants - Savage Roar","icon":"inv_misc_desecrated_leatherpants","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=410023/engrave-pants-savage-roar\"><b class=\"whtt-name\">Engrave Pants - Savage Roar</b></a><br />3 sec cast<div class=\"wowhead-tooltip-requirements\">Requires Druid</div><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><span class=\"wowhead-tooltip-requirements\">Requires Pants</span><div class=\"q\">Engrave your pants with the Savage Roar rune:<br /><br /><span class=\"tooltip-inside-icon\" style=\"background-image: url(//wow.zamimg.com/images/wow/icons/small/ability_druid_skinteeth.jpg)\"></span><br /><a href=\"/classic/spell=407988/savage-roar\" target=\"_blank\">Finishing move that increases physical damage done by 30% while in Cat Form. &nbsp;Lasts longer per combo point:<br /> &nbsp; 1 point &nbsp;: 14 seconds<br /> &nbsp; 2 points: 19 seconds<br /> &nbsp; 3 points: 24 seconds<br /> &nbsp; 4 points: 29 seconds<br /> &nbsp; 5 points: 34 seconds</a></div></td></tr></table>","tooltip2":"","buff":"","quality":-1,"spells":{},"buffspells":{},"completion_category":"7"}
410025,{"name":"Engrave Gloves - Mangle","icon":"inv_misc_desecrated_leatherglove","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=410025/engrave-gloves-mangle\"><b class=\"whtt-name\">Engrave Gloves - Mangle</b></a><br />3 sec cast<div class=\"wowhead-tooltip-requirements\">Requires Druid</div><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><span class=\"wowhead-tooltip-requirements\">Requires Gloves</span><div class=\"q\">Engrave your gloves with the Mangle rune:<br /><br /><span class=\"tooltip-inside-icon\" style=\"background-image: url(//wow.zamimg.com/images/wow/icons/small/ability_druid_mangle2.jpg)\"></span><br /><a href=\"/classic/spell=407995/mangle\" target=\"_blank\">Mangle the target for 160% normal damage and cause the target to take 30% additional damage from Bleed effects and Shred for 1 min. This ability benefits from and triggers all effects associated with Claw and Maul.</a></div></td></tr></table>","tooltip2":"","buff":"","quality":-1,"spells":{},"buffspells":{},"completion_category":"7"}
410027,{"name":"Engrave Boots - Survival Instincts","icon":"inv_misc_desecrated_leatherboots","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=410027/engrave-boots-survival-instincts\"><b class=\"whtt-name\">Engrave Boots - Survival Instincts</b></a><br />3 sec cast<div class=\"wowhead-tooltip-requirements\">Requires Druid</div><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><span class=\"wowhead-tooltip-requirements\">Requires Boots</span><div class=\"q\">Engrave your boots with the Survival Instincts rune:<br /><br /><span class=\"tooltip-inside-icon\" style=\"background-image: url(//wow.zamimg.com/images/wow/icons/small/ability_druid_tigersroar.jpg)\"></span><br /><a href=\"/classic/spell=408024/survival-instincts\" target=\"_blank\">When activated, this grants you 30% of your maximum health for 20 sec. After the effect expires, the health is lost. Useable in any form.<br /><br />In addition, you regenerate 5 rage every time you dodge while in Bear Form or Dire Bear Form, 10 energy while in Cat Form, or 1% of your maximum mana while in any other form.</a></div></td></tr></table>","tooltip2":"","buff":"","quality":-1,"spells":{},"buffspells":{},"completion_category":"7"}
410028,{"name":"Engrave Gloves - Wild Growth","icon":"inv_misc_desecrated_leatherglove","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=410028/engrave-gloves-wild-growth\"><b class=\"whtt-name\">Engrave Gloves - Wild Growth</b></a><br />3 sec cast<div class=\"wowhead-tooltip-requirements\">Requires Druid</div><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><span class=\"wowhead-tooltip-requirements\">Requires Gloves</span><div class=\"q\">Engrave your gloves with the Wild Growth rune:<br /><br /><span class=\"tooltip-inside-icon\" style=\"background-image: url(//wow.zamimg.com/images/wow/icons/small/ability_druid_flourish.jpg)\"></span><br /><a href=\"/classic/spell=408120/wild-growth\" target=\"_blank\">Heals all of target player's party members within 40 yards of target player for [34 / 100 * 7 * (38.949830 + 0.606705 * <!--pl408120:1:60--> 60 + 0.167780 * <!--pl408120:1:60--> 60 * <!--pl408120:1:60--> 60)] over 7 sec. The amount healed is applied quickly at first, and slows down as Wild Growth reaches its full duration.</a></div></td></tr></table>","tooltip2":"","buff":"","quality":-1,"spells":{},"buffspells":{},"completion_category":"7"}
410029,{"name":"Engrave Belt - Eclipse","icon":"inv_misc_desecrated_leatherbelt","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=410029/engrave-belt-eclipse\"><b class=\"whtt-name\">Engrave Belt - Eclipse</b></a><br />3 sec cast<div class=\"wowhead-tooltip-requirements\">Requires Druid</div><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><span class=\"wowhead-tooltip-requirements\">Requires Belt</span><div class=\"q\">Engrave your belt with the Eclipse rune:<br /><br /><span class=\"tooltip-inside-icon\" style=\"background-image: url(//wow.zamimg.com/images/wow/icons/small/ability_druid_eclipse.jpg)\"></span><br /><a href=\"/classic/spell=408248/eclipse\" target=\"_blank\">Starfire increases the critical strike chance of your next two Wraths by 30%, and Wrath reduces the cast time of your next Starfire by 1.0 sec, both effects stacking up to 4 charges. Both spells also gain 70% chance at all times to not lose casting time when you take damage.</a></div></td></tr></table>","tooltip2":"","buff":"","quality":-1,"spells":{},"buffspells":{},"completion_category":"7"}
410033,{"name":"Engrave Pants - Lifebloom","icon":"inv_misc_desecrated_leatherpants","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=410033/engrave-pants-lifebloom\"><b class=\"whtt-name\">Engrave Pants - Lifebloom</b></a><br />3 sec cast<div class=\"wowhead-tooltip-requirements\">Requires Druid</div><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><span class=\"wowhead-tooltip-requirements\">Requires Pants</span><div class=\"q\">Engrave your pants with the Lifebloom rune:<br /><br /><a href=\"/classic/spell=409824/lifebloom\" target=\"_blank\">Reduces the global cooldown on your &nbsp;Rejuvenation and Lifebloom abilities by 0.5 sec and you gain the Lifebloom ability:<br /><br /><span class=\"tooltip-inside-icon\" style=\"background-image: url(//wow.zamimg.com/images/wow/icons/small/inv_misc_herb_felblossom.jpg)\"></span><br /><a href=\"/classic/spell=408124/lifebloom\" target=\"_blank\">Heals the target for [4 / 100 * 7 * (38.949830 + 0.606705 * <!--pl408124:1:60--> 60 + 0.167780 * <!--pl408124:1:60--> 60 * <!--pl408124:1:60--> 60)] over 7 sec. &nbsp;When Lifebloom completes its duration or is dispelled, the target instantly heals for [57 / 100 * (38.949830 + 0.606705 * <!--pl408124:1:60--> 60 + 0.167780 * <!--pl408124:1:60--> 60 * <!--pl408124:1:60--> 60)] and the Druid regains half the cost of the spell. &nbsp;This effect can stack up to 3 times on the same target.</a></a></div></td></tr></table>","tooltip2":"","buff":"","quality":-1,"spells":{},"buffspells":{},"completion_category":"7"}
410059,{"name":"Engrave Belt - Nourish","icon":"inv_misc_desecrated_leatherbelt","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=410059/engrave-belt-nourish\"><b class=\"whtt-name\">Engrave Belt - Nourish</b></a><br />3 sec cast<div class=\"wowhead-tooltip-requirements\">Requires Druid</div><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><span class=\"wowhead-tooltip-requirements\">Requires Belt</span><div class=\"q\">Engrave your belt with the Nourish rune:<br /><br /><span class=\"tooltip-inside-icon\" style=\"background-image: url(//wow.zamimg.com/images/wow/icons/small/ability_druid_nourish.jpg)\"></span><br /><a href=\"/classic/spell=408247/nourish\" target=\"_blank\">Heals a friendly target for [161 / 100 * (38.949830 + 0.606705 * <!--pl408247:1:60--> 60 + 0.167780 * <!--pl408247:1:60--> 60 * <!--pl408247:1:60--> 60)] to [189 / 100 * (38.949830 + 0.606705 * <!--pl408247:1:60--> 60 + 0.167780 * <!--pl408247:1:60--> 60 * <!--pl408247:1:60--> 60)]. Heals for an additional 20% if you have a Rejuvenation, Regrowth, Lifebloom, or Wild Growth effect active on the target. This spell benefits from and triggers all effects associated with Healing Touch.</a></div></td></tr></table>","tooltip2":"","buff":"","quality":-1,"spells":{},"buffspells":{},"completion_category":"7"}
410060,{"name":"Engrave Boots - Dreamstate","icon":"inv_misc_desecrated_leatherboots","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=410060/engrave-boots-dreamstate\"><b class=\"whtt-name\">Engrave Boots - Dreamstate</b></a><br />3 sec cast<div class=\"wowhead-tooltip-requirements\">Requires Druid</div><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><span class=\"wowhead-tooltip-requirements\">Requires Boots</span><div class=\"q\">Engrave your boots with the Dreamstate rune:<br /><br /><span class=\"tooltip-inside-icon\" style=\"background-image: url(//wow.zamimg.com/images/wow/icons/small/ability_druid_dreamstate.jpg)\"></span><br /><a href=\"/classic/spell=408258/dreamstate\" target=\"_blank\">Your damaging spell critical strikes grant you 50% of your mana regeneration while casting for 8 sec and increase Nature damage dealt to the target by 20% for 12 sec.</a></div></td></tr></table>","tooltip2":"","buff":"","quality":-1,"spells":{},"buffspells":{},"completion_category":"7"}
410061,{"name":"Engrave Chest - Fury of Stormrage","icon":"inv_misc_desecrated_leatherchest","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=410061/engrave-chest-fury-of-stormrage\"><b class=\"whtt-name\">Engrave Chest - Fury of Stormrage</b></a><br />3 sec cast<div class=\"wowhead-tooltip-requirements\">Requires Druid</div><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><span class=\"wowhead-tooltip-requirements\">Requires Chest, Chest</span><div class=\"q\">Engrave your chest or robe with the Fury of Stormrage rune:<br /><br /><span class=\"tooltip-inside-icon\" style=\"background-image: url(//wow.zamimg.com/images/wow/icons/small/inv_staff_90.jpg)\"></span><br /><a href=\"/classic/spell=414799/fury-of-stormrage\" target=\"_blank\">Reduces the mana cost of Wrath by 100% and each time you deal damage with Wrath you have a 12% chance for your next cast of Healing Touch within 15 sec to be instant and castable in any shapeshift form.</a></div></td></tr></table>","tooltip2":"","buff":"","quality":-1,"spells":{},"buffspells":{},"completion_category":"7"}
410093,{"name":"Engrave Belt - Fire Nova","icon":"inv_misc_desecrated_leatherbelt","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=410093/engrave-belt-fire-nova\"><b class=\"whtt-name\">Engrave Belt - Fire Nova</b></a><br />3 sec cast<div class=\"wowhead-tooltip-requirements\">Requires Shaman</div><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><span class=\"wowhead-tooltip-requirements\">Requires Belt</span><div class=\"q\">Engrave your belt with the Fire Nova rune:<br /><br /><span class=\"tooltip-inside-icon\" style=\"background-image: url(//wow.zamimg.com/images/wow/icons/small/spell_fire_sealoffire.jpg)\"></span><br /><a href=\"/classic/spell=408339/fire-nova\" target=\"_blank\">Your Fire Nova Totem spell is replaced with Fire Nova, which causes your current Fire totem to emit damage at its location.</a></div></td></tr></table>","tooltip2":"","buff":"","quality":-1,"spells":{},"buffspells":{},"completion_category":"7"}
410094,{"name":"Engrave Chest - Overload","icon":"inv_misc_desecrated_leatherchest","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=410094/engrave-chest-overload\"><b class=\"whtt-name\">Engrave Chest - Overload</b></a><br />3 sec cast<div class=\"wowhead-tooltip-requirements\">Requires Shaman</div><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><span class=\"wowhead-tooltip-requirements\">Requires Chest, Chest</span><div class=\"q\">Engrave your chest or robe with the Overload rune:<br /><br /><span class=\"tooltip-inside-icon\" style=\"background-image: url(//wow.zamimg.com/images/wow/icons/small/spell_nature_lightningoverload.jpg)\"></span><br /><a href=\"/classic/spell=408438/overload\" target=\"_blank\">Gives your Lightning Bolt, Chain Lightning, Chain Heal, Healing Wave, and Lava Burst spells a 50% chance to cast a second, similar spell on the same target at no additional cost that causes half damage or healing and no threat.</a></div></td></tr></table>","tooltip2":"","buff":"","quality":-1,"spells":{},"buffspells":{},"completion_category":"7"}
410095,{"name":"Engrave Gloves - Lava Burst","icon":"inv_misc_desecrated_leatherglove","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=410095/engrave-gloves-lava-burst\"><b class=\"whtt-name\">Engrave Gloves - Lava Burst</b></a><br />3 sec cast<div class=\"wowhead-tooltip-requirements\">Requires Shaman</div><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><span class=\"wowhead-tooltip-requirements\">Requires Gloves</span><div class=\"q\">Engrave your gloves with the Lava Burst rune:<br /><br /><span class=\"tooltip-inside-icon\" style=\"background-image: url(//wow.zamimg.com/images/wow/icons/small/spell_shaman_lavaburst.jpg)\"></span><br /><a href=\"/classic/spell=408490/lava-burst\" target=\"_blank\">You hurl molten lava at the target, dealing [469 / 100 * (7.583798 + 0.471881 * <!--pl408490:1:60--> 60 + 0.036599 * <!--pl408490:1:60--> 60 * <!--pl408490:1:60--> 60)] to [605 / 100 * (7.583798 + 0.471881 * <!--pl408490:1:60--> 60 + 0.036599 * <!--pl408490:1:60--> 60 * <!--pl408490:1:60--> 60)] Fire damage. If your Flame Shock is on the target, Lava Burst will deal a critical strike.</a></div></td></tr></table>","tooltip2":"","buff":"","quality":-1,"spells":{},"buffspells":{},"completion_category":"7"}
410096,{"name":"Engrave Chest - Dual Wield Specialization","icon":"inv_chest_cloth_45","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=410096/engrave-chest-dual-wield-specialization\"><b class=\"whtt-name\">Engrave Chest - Dual Wield Specialization</b></a><br />3 sec cast<div class=\"wowhead-tooltip-requirements\">Requires Shaman</div><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><span class=\"wowhead-tooltip-requirements\">Requires Chest, Chest</span><div class=\"q\">Engrave your chest or robe with the Dual Wield Specialization rune:<br /><br /><span class=\"tooltip-inside-icon\" style=\"background-image: url(//wow.zamimg.com/images/wow/icons/small/ability_dualwieldspecialization.jpg)\"></span><br /><a href=\"/classic/spell=408496/dual-wield-specialization\" target=\"_blank\">Increases your chance to hit with both spells and melee attacks by 10% while dual wielding, your Stormstrike ability now hits with both weapons while dual wielding, and increases the damage done by your offhand weapon by 50%.</a></div></td></tr></table>","tooltip2":"","buff":"","quality":-1,"spells":{},"buffspells":{},"completion_category":"7"}
410097,{"name":"Engrave Gloves - Water Shield","icon":"inv_misc_desecrated_leatherglove","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=410097/engrave-gloves-water-shield\"><b class=\"whtt-name\">Engrave Gloves - Water Shield</b></a><br />3 sec cast<div class=\"wowhead-tooltip-requirements\">Requires Shaman</div><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><span class=\"wowhead-tooltip-requirements\">Requires Gloves</span><div class=\"q\">Engrave your gloves with the Water Shield rune:<br /><br /><span class=\"tooltip-inside-icon\" style=\"background-image: url(//wow.zamimg.com/images/wow/icons/small/ability_shaman_watershield.jpg)\"></span><br /><a href=\"/classic/spell=408510/water-shield\" target=\"_blank\">The caster is surrounded by 3 globes of water, granting 1% of your maximum mana per 5 sec. &nbsp;When a spell, melee or ranged attack hits the caster, 4% of maximum mana is restored to the caster. This expends one water globe. &nbsp;Only one globe will activate every few seconds. &nbsp;Lasts 10 min. &nbsp;Only one Elemental Shield can be active on the Shaman at any one time.</a></div></td></tr></table>","tooltip2":"","buff":"","quality":-1,"spells":{},"buffspells":{},"completion_category":"7"}
410098,{"name":"Engrave Chest - Shield Mastery","icon":"inv_chest_cloth_45","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=410098/engrave-chest-shield-mastery\"><b class=\"whtt-name\">Engrave Chest - Shield Mastery</b></a><br />3 sec cast<div class=\"wowhead-tooltip-requirements\">Requires Shaman</div><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><span class=\"wowhead-tooltip-requirements\">Requires Chest, Chest</span><div class=\"q\">Engrave your chest or robe with the Shield Mastery rune:<br /><br /><span class=\"tooltip-inside-icon\" style=\"background-image: url(//wow.zamimg.com/images/wow/icons/small/inv_shield_17.jpg)\"></span><br /><a href=\"/classic/spell=408524/shield-mastery\" target=\"_blank\">Each time you Block, you regenerate mana equal to 8% of your maximum mana and you gain Armor equal to 30% of your shield's armor value, stacking up to 5 times. You also always gain 10% increased chance to Block and 15% increased Block value.</a></div></td></tr></table>","tooltip2":"","buff":"","quality":-1,"spells":{},"buffspells":{},"completion_category":"7"}
410099,{"name":"Engrave Pants - Ancestral Guidance","icon":"inv_misc_desecrated_leatherpants","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=410099/engrave-pants-ancestral-guidance\"><b class=\"whtt-name\">Engrave Pants - Ancestral Guidance</b></a><br />3 sec cast<div class=\"wowhead-tooltip-requirements\">Requires Shaman</div><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><span class=\"wowhead-tooltip-requirements\">Requires Pants</span><div class=\"q\">Engrave your pants with the Ancestral Guidance rune:<br /><br /><span class=\"tooltip-inside-icon\" style=\"background-image: url(//wow.zamimg.com/images/wow/icons/small/ability_druid_lunarguidance.jpg)\"></span><br /><a href=\"/classic/spell=409324/ancestral-guidance\" target=\"_blank\">For the next 10 sec, 25% of your damage is converted to healing on up to 3 nearby party members, and 100% of your healing is converted to damage on your most recent Flame Shock target.</a></div></td></tr></table>","tooltip2":"","buff":"","quality":-1,"spells":{},"buffspells":{},"completion_category":"7"}
410100,{"name":"Engrave Belt - Maelstrom Weapon","icon":"inv_misc_desecrated_leatherbelt","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=410100/engrave-belt-maelstrom-weapon\"><b class=\"whtt-name\">Engrave Belt - Maelstrom Weapon</b></a><br />3 sec cast<div class=\"wowhead-tooltip-requirements\">Requires Shaman</div><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><span class=\"wowhead-tooltip-requirements\">Requires Belt</span><div class=\"q\">Engrave your belt with the Maelstrom Weapon rune:<br /><br /><span class=\"tooltip-inside-icon\" style=\"background-image: url(//wow.zamimg.com/images/wow/icons/small/spell_shaman_maelstromweapon.jpg)\"></span><br /><a href=\"/classic/spell=408498/maelstrom-weapon\" target=\"_blank\">When you deal damage with a melee attack, you have a chance to reduce the cast time and mana cost of your next Lightning Bolt, Chain Lightning, Lesser Healing Wave, Healing Wave, Chain Heal, or Lava Burst spell by 20%. Chance increased by 50% while your main hand weapon is enchanted with Windfury Weapon. Stacks up to 5 times. Lasts 30 sec.</a></div></td></tr></table>","tooltip2":"","buff":"","quality":-1,"spells":{},"buffspells":{},"completion_category":"7"}
410101,{"name":"Engrave Pants - Earth Shield","icon":"inv_misc_desecrated_leatherpants","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=410101/engrave-pants-earth-shield\"><b class=\"whtt-name\">Engrave Pants - Earth Shield</b></a><br />3 sec cast<div class=\"wowhead-tooltip-requirements\">Requires Shaman</div><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><span class=\"wowhead-tooltip-requirements\">Requires Pants</span><div class=\"q\">Engrave your pants with the Earth Shield rune:<br /><br /><span class=\"tooltip-inside-icon\" style=\"background-image: url(//wow.zamimg.com/images/wow/icons/small/spell_nature_skinofearth.jpg)\"></span><br /><a href=\"/classic/spell=408514/earth-shield\" target=\"_blank\">Protects the target with an earthen shield, reducing casting or channeling time lost when damaged by 30% &nbsp;and causing attacks to heal the shielded target for [55 * (29.888200 + 0.690312 * <!--pl408514:1:60--> 60 + 0.136267 * <!--pl408514:1:60--> 60 * <!--pl408514:1:60--> 60) / 100]. &nbsp;This effect can only occur once every few seconds. &nbsp;9 charges. Lasts 10 min. &nbsp;Earth Shield can only be placed on one target at a time and only one Elemental Shield can be active on a target at a time.</a></div></td></tr></table>","tooltip2":"","buff":"","quality":-1,"spells":{},"buffspells":{},"completion_category":"7"}
410103,{"name":"Engrave Boots - Spirit of the Alpha","icon":"inv_misc_desecrated_leatherboots","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=410103/engrave-boots-spirit-of-the-alpha\"><b class=\"whtt-name\">Engrave Boots - Spirit of the Alpha</b></a><br />3 sec cast<div class=\"wowhead-tooltip-requirements\">Requires Shaman</div><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><span class=\"wowhead-tooltip-requirements\">Requires Boots</span><div class=\"q\">Engrave your boots with the Spirit of the Alpha rune:<br /><br /><span class=\"tooltip-inside-icon\" style=\"background-image: url(//wow.zamimg.com/images/wow/icons/small/ability_hunter_pet_wolf.jpg)\"></span><br /><a href=\"/classic/spell=408696/spirit-of-the-alpha\" target=\"_blank\">Infuses the target with the spirit of an alpha wolf, increasing all threat generated by the target by 45% for 30 min. Limit 1 target. If cast on a target other than self, the Shaman also gains Loyal Beta, increasing Physical damage done by 5% and reducing all threat generated by 30% for 30 min. A target cannot have both Spirit of the Alpha and Loyal Beta at the same time.</a></div></td></tr></table>","tooltip2":"","buff":"","quality":-1,"spells":{},"buffspells":{},"completion_category":"7"}
410104,{"name":"Engrave Gloves - Lava Lash","icon":"inv_misc_desecrated_leatherglove","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=410104/engrave-gloves-lava-lash\"><b class=\"whtt-name\">Engrave Gloves - Lava Lash</b></a><br />3 sec cast<div class=\"wowhead-tooltip-requirements\">Requires Shaman</div><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><span class=\"wowhead-tooltip-requirements\">Requires Gloves</span><div class=\"q\">Engrave your gloves with the Lava Lash rune:<br /><br /><span class=\"tooltip-inside-icon\" style=\"background-image: url(//wow.zamimg.com/images/wow/icons/small/ability_shaman_lavalash.jpg)\"></span><br /><a href=\"/classic/spell=408507/lava-lash\" target=\"_blank\">You charge your off-hand weapon with lava, instantly dealing 100% off-hand Weapon damage. Damage is increased by 125% if your off-hand weapon is enchanted with Flametongue.</a></div></td></tr></table>","tooltip2":"","buff":"","quality":-1,"spells":{},"buffspells":{},"completion_category":"7"}
410105,{"name":"Engrave Bracers - Riptide","icon":"inv_misc_desecrated_clothbracer","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=410105/engrave-bracers-riptide\"><b class=\"whtt-name\">Engrave Bracers - Riptide</b></a><br />3 sec cast<div class=\"wowhead-tooltip-requirements\">Requires Shaman</div><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><span class=\"wowhead-tooltip-requirements\">Requires Bracers</span><div class=\"q\">Engrave your bracers with the Riptide<br /> rune:<br /><br /><span class=\"tooltip-inside-icon\" style=\"background-image: url(//wow.zamimg.com/images/wow/icons/small/spell_nature_riptide.jpg)\"></span><br /><a href=\"/classic/spell=408521/riptide\" target=\"_blank\">Heals a friendly target for [113 / 100 * (29.888200 + 0.690312 * <!--pl408521:1:60--> 60 + 0.136267 * <!--pl408521:1:60--> 60 * <!--pl408521:1:60--> 60)] to [123 / 100 * (29.888200 + 0.690312 * <!--pl408521:1:60--> 60 + 0.136267 * <!--pl408521:1:60--> 60 * <!--pl408521:1:60--> 60)] and another [5 * 24 / 100 * (29.888200 + 0.690312 * <!--pl408521:1:60--> 60 + 0.136267 * <!--pl408521:1:60--> 60 * <!--pl408521:1:60--> 60)] over 15 sec. &nbsp;Your next Chain Heal cast on that primary target within 15 sec will consume the healing over time effect and increase the amount of the Chain Heal by 25%. This spell also triggers Ancestral Awakening.</a></div></td></tr></table>","tooltip2":"","buff":"","quality":-1,"spells":{},"buffspells":{},"completion_category":"7"}
410107,{"name":"Engrave Pants - Way of Earth","icon":"inv_pants_cloth_02","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=410107/engrave-pants-way-of-earth\"><b class=\"whtt-name\">Engrave Pants - Way of Earth</b></a><br />3 sec cast<div class=\"wowhead-tooltip-requirements\">Requires Shaman</div><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><span class=\"wowhead-tooltip-requirements\">Requires Pants</span><div class=\"q\">Engrave your pants with the Way of Earth rune:<br /><br /><span class=\"tooltip-inside-icon\" style=\"background-image: url(//wow.zamimg.com/images/wow/icons/small/spell_nature_earthquake.jpg)\"></span><br /><a href=\"/classic/spell=408531/way-of-earth\" target=\"_blank\">While Rockbiter Weapon is active on your main hand weapon and you have a shield equipped, you deal 50% increased threat, gain 30% increased health, take 10% reduced damage, gain 6% reduced chance to be critically hit by melee attacks, and Earth Shock taunts targets to attack you and has a separate cooldown from other Shock spells but has its range reduced to melee range.</a></div></td></tr></table>","tooltip2":"","buff":"","quality":-1,"spells":{},"buffspells":{},"completion_category":"7"}
